Argument ID	Openness to change	Self-enhancement	Conservation	Self-transcendence
A23003	0	1	0	0
A23006	1	1	1	0
A23007	0	0	1	1
A23008	0	0	1	1
A23009	1	0	0	1
A23010	0	0	1	1
A23012	1	1	1	1
A23016	1	0	1	1
A23017	1	0	1	0
A23018	0	0	1	1
A23019	1	1	1	1
A23021	1	0	0	0
A23022	0	0	1	1
A23023	1	0	1	1
A23024	0	1	0	1
A23025	1	1	0	0
A23026	0	1	0	0
A23027	0	1	0	0
A23028	0	0	1	0
A23029	0	1	0	1
A23030	0	1	0	0
A23031	1	1	1	1
A23032	1	0	1	1
A23035	0	0	1	1
A23036	0	0	1	1
A23037	0	1	1	0
A23038	1	1	1	0
A23040	0	1	1	1
A23041	1	0	1	0
A23042	1	1	0	1
A23044	1	0	0	1
A23045	0	0	1	0
A23047	1	1	0	0
A23050	0	0	1	1
A23053	1	0	0	1
A23056	1	0	1	1
A23057	0	1	1	0
A23058	0	0	1	1
A23060	0	1	1	0
A23062	0	1	1	1
A23063	0	1	1	1
A23064	0	0	1	1
A23065	1	1	1	1
A23066	0	0	1	1
A23067	1	0	0	1
A23068	1	0	1	1
A23069	0	1	1	1
A23071	0	1	1	0
A23072	0	0	1	1
A23073	0	0	1	1
A23074	0	0	1	0
A23076	0	1	1	1
A23077	0	0	1	1
A23078	0	1	0	0
A23079	0	0	0	1
A23080	0	1	1	0
A23081	1	0	0	1
A23082	0	0	1	1
A23083	0	0	1	1
A23084	1	1	1	0
A23085	1	1	1	1
A23086	0	0	1	1
A23090	1	0	0	0
A23093	0	1	0	1
A23096	0	0	1	0
A23099	1	1	0	1
A23100	0	0	0	1
A23101	0	1	1	1
A23105	0	0	1	1
A23106	0	1	1	1
A23108	0	0	1	1
A23111	0	0	1	1
A23112	1	1	0	1
A23113	1	0	1	1
A23114	0	0	1	1
A23115	0	1	0	0
A23117	0	0	1	0
A23118	0	1	0	0
A23119	1	0	0	1
A23121	1	0	1	0
A23122	0	0	0	1
A23124	0	1	1	1
A23125	0	1	1	0
A23126	1	0	1	1
A23128	0	0	1	1
A23129	1	0	1	1
A23130	0	1	1	1
A23132	0	1	0	0
A23133	0	1	1	0
A23134	0	1	1	0
A23135	1	0	1	0
A23137	0	1	0	1
A23140	0	0	1	1
A23142	0	1	1	1
A23143	0	1	1	1
A23144	0	1	1	1
A23146	0	1	1	0
A23147	0	0	1	1
A23148	0	1	0	1
A23149	1	0	1	1
A23150	1	0	1	0
A23152	1	0	0	0
A23157	0	1	1	1
A23158	1	0	1	1
A23161	0	0	1	1
A23167	0	0	1	1
A23169	1	1	0	0
A23170	1	1	0	0
A23171	1	0	1	0
A23172	0	0	1	0
A23173	0	1	1	1
A23174	0	0	1	1
A23175	0	1	0	0
A23177	1	1	0	0
A23178	1	0	0	1
A23179	0	0	1	1
A23181	0	0	1	1
A23182	0	0	0	1
A23186	0	1	0	0
A23187	1	0	0	1
A23190	1	1	0	0
A23193	0	1	1	0
A23195	0	1	1	0
A23196	0	1	1	1
A23197	0	0	1	1
A23198	0	1	0	1
A23200	0	0	1	0
A23201	1	1	0	1
A23202	0	0	1	1
A23203	0	1	1	1
A23204	0	1	1	1
A23206	0	1	1	1
A23207	1	0	1	1
A23210	0	1	1	0
A23211	0	0	1	1
A23212	0	0	1	1
A23214	0	0	1	1
A23215	0	0	1	0
A23217	1	1	0	1
A23218	1	0	1	0
A23219	0	0	1	1
A23221	1	0	1	1
A23223	1	0	1	1
A23225	0	0	1	1
A23226	1	0	1	0
A23227	1	0	0	1
A23228	1	0	0	1
A23229	0	0	0	1
A23230	0	0	0	1
A23232	0	1	1	1
A23233	0	1	1	1
A23236	0	0	1	0
A23237	0	1	1	0
A23238	1	0	1	0
A23240	1	1	1	0
A23242	0	1	1	0
A23243	1	0	1	1
A23246	0	0	1	1
A23247	0	0	1	1
A23248	0	0	1	1
A23251	0	0	1	1
A23253	0	0	1	1
A23255	0	1	1	0
A23258	0	0	1	1
A23259	1	0	1	0
A23260	0	1	1	1
A23261	1	0	0	1
A23263	0	0	1	0
A23264	0	0	1	1
A23268	0	1	1	1
A23271	0	0	1	1
A23272	1	0	1	1
A23273	0	1	0	1
A23274	0	0	1	1
A23277	0	0	1	1
A23278	1	1	1	1
A23279	1	0	0	0
A23282	1	1	0	1
A23283	0	1	1	1
A23284	0	0	0	1
A23286	0	0	1	1
A23287	1	0	1	0
A23288	0	1	1	1
A23289	0	0	1	1
A23290	1	0	1	1
A23291	1	1	0	0
A23292	1	0	1	0
A23294	1	0	1	1
A23295	0	0	1	1
A23296	0	0	1	1
A23300	0	0	1	1
A23301	0	1	1	1
A23302	0	0	1	1
A23303	1	0	1	1
A23305	0	1	1	0
A23306	0	0	1	1
A23307	0	1	1	1
A23308	1	1	0	1
A23309	0	0	1	1
A23310	0	1	1	1
A23311	0	0	1	1
A23314	1	1	1	0
A23315	1	1	1	1
A23316	1	0	1	1
A23317	1	0	1	1
A23318	1	0	0	1
A23319	0	1	1	1
A23320	0	1	1	1
A23322	0	1	0	1
A23325	0	1	0	1
A23327	0	1	1	1
A23331	0	1	1	1
A23332	0	0	1	1
A23333	0	1	1	1
A23334	1	0	0	1
A23336	0	0	1	1
A23338	0	1	1	0
A23339	0	1	1	1
A23340	0	0	1	1
A23341	0	0	1	0
A23345	1	1	1	1
A23349	0	1	1	1
A23350	1	1	0	0
A23351	0	0	1	1
A23352	0	0	1	1
A23353	1	0	1	1
A23354	0	0	0	1
A23356	1	0	0	1
A23360	1	1	0	0
A23363	0	1	1	0
A23364	1	1	1	1
A23366	1	1	0	0
A23369	1	1	1	1
A23371	1	0	1	0
A23373	0	0	1	1
A23374	1	1	0	1
A23375	0	0	1	0
A23376	0	1	1	1
A23377	1	0	1	0
A23378	1	0	0	1
A23381	1	1	1	1
A23382	1	0	1	1
A23383	1	0	1	1
A23384	0	0	1	1
A23386	0	1	0	0
A23388	0	0	1	0
A23390	0	0	1	0
A23391	0	0	1	1
A23392	0	1	1	1
A23393	0	1	0	1
A23394	1	0	1	1
A23395	0	1	1	0
A23397	0	0	1	1
A23398	0	0	1	1
A23401	1	1	0	1
A23402	0	1	0	1
A23406	1	1	0	0
A23407	0	1	1	1
A23408	1	0	1	1
A23410	0	1	1	1
A23411	0	1	0	0
A23412	0	0	1	1
A23413	0	0	1	1
A23415	0	0	1	1
A23416	0	1	1	1
A23417	1	0	0	1
A23419	1	0	1	1
A23420	0	0	1	1
A23421	0	1	1	1
A23422	0	0	1	1
A23424	0	0	1	1
A23425	1	0	1	1
A23426	1	1	0	1
A23428	0	1	1	0
A23429	1	1	1	1
A23431	1	1	0	1
A23432	0	0	1	0
A23434	1	0	1	1
A23435	0	0	0	1
A23436	0	0	0	1
A23437	1	1	1	0
A23439	1	1	1	1
A23440	0	1	0	1
A23441	1	0	1	1
A23443	1	1	0	0
A23444	0	0	1	1
A23445	1	0	1	1
A23447	0	1	1	1
A23450	0	0	1	1
A23451	0	1	1	0
A23452	0	1	1	0
A23454	0	1	1	1
A23455	0	1	1	1
A23456	0	1	1	1
A23457	0	0	1	1
A23459	0	0	1	1
A23460	1	0	0	1
A23461	0	1	1	1
A23462	0	1	1	1
A23463	0	0	1	1
A23464	1	0	0	1
A23466	1	1	0	0
A23468	0	1	1	1
A23469	0	0	1	1
A23470	0	0	1	1
A23471	0	1	1	1
A23472	0	0	1	1
A23473	0	0	1	1
A23475	0	0	1	1
A23479	0	1	1	1
A23480	0	0	1	1
A23481	0	1	1	1
A23482	0	0	1	0
A23483	1	0	1	0
A23485	0	1	1	1
A23487	0	0	1	1
A23488	0	0	1	1
A23489	1	0	0	0
A23490	1	0	0	0
A23492	1	0	1	1
A23493	1	1	1	0
A23494	0	1	1	1
A23495	0	1	1	0
A23498	1	1	0	1
A23499	0	0	1	0
A23500	1	1	1	1
A24001	0	0	0	1
A24003	1	0	1	0
A24007	0	0	1	1
A24011	1	1	1	1
A24012	1	0	0	1
A24013	0	0	1	1
A24014	0	0	0	1
A24016	0	1	1	1
A24017	1	0	1	1
A24018	1	0	1	0
A24019	0	1	1	0
A24021	0	0	1	1
A24022	0	0	1	1
A24027	1	0	1	0
A24028	0	0	1	1
A24029	0	0	1	1
A24030	1	0	1	0
A24033	1	1	0	1
A24034	1	0	1	1
A24039	0	1	1	0
A24040	1	0	1	1
A24041	0	0	0	1
A24042	1	0	0	1
A24044	1	1	0	1
A24045	1	0	0	0
A24046	0	0	1	1
A24047	1	0	0	1
A24048	0	1	1	1
A24049	0	1	1	1
A24050	1	0	1	1
A24052	0	1	0	1
A24053	0	1	1	1
A24054	1	0	1	0
A24055	0	0	1	1
A24056	0	0	0	1
A24059	1	1	0	0
A24060	0	0	0	1
A24061	0	1	1	1
A24063	0	1	0	0
A24064	1	0	1	1
A24065	0	0	0	1
A24066	0	1	1	1
A24068	0	0	1	1
A24069	0	0	1	1
A24070	0	0	0	1
A24071	0	1	0	0
A24072	1	1	1	1
A24073	0	0	1	1
A24075	0	1	1	1
A24079	1	1	0	1
A24080	0	0	1	1
A24081	0	0	1	1
A24083	0	0	0	1
A24085	0	1	1	1
A24086	0	0	1	1
A24087	0	0	1	0
A24088	1	0	0	1
A24091	1	1	0	1
A24092	0	1	1	1
A24093	0	1	1	1
A24097	1	0	1	1
A24099	0	1	1	1
A24100	1	0	1	0
A24101	0	0	1	0
A24103	1	1	0	1
A24104	1	0	0	0
A24105	1	1	0	0
A24107	1	1	0	0
A24108	0	0	1	1
A24110	0	0	0	1
A24111	1	0	1	1
A24112	1	0	1	0
A24113	0	1	1	1
A24114	0	0	1	1
A24115	1	1	0	0
A24116	0	0	1	1
A24117	0	1	0	1
A24119	0	0	1	1
A24121	1	0	1	1
A24123	1	0	1	1
A24125	0	0	1	1
A24126	0	0	1	1
A24127	0	1	1	1
A24128	0	0	1	1
A24129	0	0	1	1
A24132	1	1	0	1
A24133	0	0	1	1
A24134	0	0	1	1
A24137	0	1	1	0
A24138	0	1	1	0
A24140	0	1	1	1
A24141	0	1	0	1
A24142	1	0	1	1
A24145	0	0	1	1
A24146	1	0	1	0
A24148	0	1	0	1
A24149	1	1	1	1
A24150	1	1	1	1
A24152	0	0	0	1
A24154	0	1	0	1
A24155	1	1	1	0
A24157	0	1	1	0
A24160	0	1	1	1
A24161	1	0	1	1
A24162	0	0	0	1
A24165	0	1	1	0
A24166	0	1	1	1
A24167	0	0	1	1
A24168	0	0	1	0
A24171	0	0	1	1
A24172	0	0	1	1
A24173	0	1	1	1
A24174	0	0	1	0
A24175	0	1	1	1
A24176	1	0	1	0
A24177	1	1	0	1
A24178	1	1	1	1
A24179	0	0	1	1
A24180	0	1	1	0
A24181	0	0	1	1
A24182	0	0	1	1
A24183	0	0	1	1
A24186	0	1	1	1
A24187	1	0	1	0
A24188	1	0	1	1
A24191	0	1	1	1
A24193	1	1	0	0
A24194	0	1	0	0
A24195	0	1	1	1
A24196	0	1	1	1
A24197	0	0	1	0
A24199	1	1	0	1
A24200	1	0	0	0
A24201	1	0	1	1
A24202	1	0	0	0
A24203	0	0	1	1
A24204	1	0	0	0
A24207	0	1	0	1
A24208	0	1	1	1
A24209	0	0	1	0
A24215	0	1	0	0
A24216	0	1	1	1
A24218	0	0	1	1
A24219	0	0	1	1
A24220	1	1	1	1
A24222	0	1	1	1
A24223	1	1	1	1
A24224	0	0	0	1
A24227	0	1	0	1
A24229	1	1	0	1
A24231	1	0	0	1
A24232	1	1	1	1
A24236	0	1	1	1
A24238	0	0	1	1
A24240	0	1	1	1
A24241	0	0	1	1
A24242	0	1	1	1
A24243	0	1	1	0
A24244	0	0	1	1
A24247	1	1	1	1
A24253	0	1	1	0
A24254	0	1	1	1
A24255	1	0	0	1
A24260	0	0	1	1
A24262	0	1	1	1
A24263	1	0	0	1
A24265	0	1	1	1
A24269	0	0	1	1
A24271	0	0	1	0
A24272	0	0	1	1
A24273	0	0	1	1
A24274	1	1	0	1
A24276	0	0	1	1
A24277	0	0	1	1
A24278	0	1	1	0
A24279	0	1	1	1
A24280	0	0	1	1
A24281	1	0	0	1
A24282	1	0	1	1
A24283	0	0	1	1
A24285	0	0	1	1
A24286	0	1	1	1
A24287	1	0	1	0
A24288	0	0	1	1
A24289	1	0	1	0
A24290	0	0	1	0
A24291	0	1	1	1
A24292	1	0	1	1
A24293	1	1	1	0
A24296	1	1	0	1
A24297	0	0	1	1
A24299	0	0	1	1
A24300	0	0	0	1
A24301	0	0	1	1
A24302	0	0	0	1
A24304	1	1	0	1
A24306	0	1	1	1
A24307	1	0	1	1
A24308	1	0	1	0
A24309	0	0	1	1
A24310	1	0	1	1
A24311	0	1	1	0
A24312	0	0	1	1
A24314	1	0	1	1
A24316	1	0	1	1
A24319	0	0	1	1
A24321	0	1	1	1
A24322	0	0	1	1
A24323	0	0	1	1
A24324	0	1	1	1
A24325	0	0	1	1
A24327	1	1	0	1
A24328	1	1	0	0
A24329	0	1	1	1
A24330	0	1	1	0
A24334	0	0	1	1
A24335	0	1	1	0
A24336	0	0	1	1
A24337	0	0	1	1
A24339	0	0	1	0
A24341	0	0	1	1
A24342	1	1	0	1
A24345	0	0	1	1
A24346	1	1	0	1
A24347	0	0	1	1
A24348	1	0	1	1
A24352	1	0	1	1
A24353	0	0	0	1
A24357	0	1	1	1
A24358	0	0	1	1
A24359	0	0	1	1
A24360	1	0	1	1
A24362	1	1	1	1
A24364	0	1	1	1
A24366	0	1	0	1
A24368	1	1	1	1
A24369	0	0	1	1
A24370	0	1	1	1
A24372	0	1	1	1
A24373	1	0	1	1
A24374	0	1	1	1
A24375	0	0	1	1
A24376	1	1	1	1
A24377	0	1	1	1
A24378	1	1	1	1
A24379	0	0	1	0
A24380	0	1	1	0
A24381	1	1	1	1
A24382	0	0	1	1
A24384	1	1	1	1
A24385	1	0	1	1
A24386	0	0	1	1
A24388	1	0	1	1
A24389	0	0	1	1
A24390	1	0	1	1
A24391	0	1	1	1
A24392	0	1	1	1
A24396	1	0	0	1
A24397	0	0	1	1
A24398	1	1	0	0
A24399	0	0	0	1
A24401	0	1	1	0
A24402	0	0	1	1
A24403	1	1	1	0
A24404	0	1	1	0
A24405	0	0	1	1
A24408	1	1	1	0
A24411	1	0	1	1
A24412	1	0	0	1
A24414	1	0	0	1
A24415	0	1	0	1
A24416	1	1	0	1
A24417	0	1	1	1
A24420	0	1	1	0
A24423	0	0	1	0
A24425	1	0	0	1
A24427	0	0	1	0
A24428	0	0	1	1
A24430	1	0	1	0
A24431	0	1	0	1
A24433	0	1	1	1
A24434	0	1	1	1
A24435	1	1	0	1
A24437	0	1	0	1
A24438	1	1	0	1
A24441	1	0	1	1
A24442	1	1	0	1
A24443	1	1	0	1
A24444	0	1	0	1
A24445	0	0	1	1
A24446	1	1	1	0
A24447	0	0	1	1
A24449	1	1	1	1
A24450	1	0	0	1
A24451	1	0	1	1
A24454	1	1	0	1
A24455	1	1	0	1
A24456	0	1	0	0
A24457	0	1	0	1
A24459	0	0	1	1
A24461	0	0	1	1
A24462	0	0	1	1
A24463	0	1	1	1
A24464	0	0	1	1
A24465	0	1	1	1
A24468	1	1	1	0
A24469	1	0	0	1
A24472	0	0	1	1
A24473	0	0	1	1
A24475	0	1	1	0
A24476	1	0	0	0
A24478	1	1	1	0
A24482	1	1	0	1
A24483	0	0	1	1
A24484	1	1	1	1
A24486	0	1	1	1
A24487	1	0	0	1
A24489	1	0	0	0
A24490	1	1	0	1
A24491	1	1	0	1
A24492	0	1	1	1
A24493	0	1	1	1
A24495	0	1	1	1
A24496	0	1	1	1
A24498	1	0	0	0
A24499	0	0	1	0
A24500	0	1	1	0
A25001	0	0	1	1
A25003	0	1	1	1
A25005	0	0	1	0
A25006	0	0	1	0
A25008	1	0	0	0
A25010	0	1	1	1
A25011	0	0	0	1
A25012	0	0	1	1
A25013	0	0	1	1
A25014	1	1	1	1
A25016	0	1	1	1
A25017	1	0	0	1
A25018	1	1	1	1
A25019	0	0	1	1
A25020	0	0	1	1
A25023	0	0	1	1
A25024	0	1	1	1
A25026	0	1	1	0
A25027	0	0	1	1
A25030	1	1	1	0
A25032	0	0	1	1
A25034	1	1	0	1
A25036	0	0	1	0
A25037	1	0	0	0
A25039	0	0	1	1
A25040	0	1	0	0
A25042	1	0	0	0
A25043	0	0	1	0
A25045	0	0	1	1
A25047	0	1	1	0
A25048	0	0	1	1
A25049	0	1	1	1
A25050	0	0	1	1
A25053	0	1	1	1
A25054	1	0	1	0
A25061	0	0	1	0
A25062	0	0	1	1
A25063	1	0	0	1
A25064	0	1	1	0
A25065	0	0	1	1
A25066	0	0	1	1
A25067	0	1	0	1
A25071	0	0	1	0
A25074	1	1	0	1
A25076	1	0	1	0
A25077	0	0	0	1
A25079	1	0	1	1
A25080	0	0	1	1
A25081	0	0	1	1
A25082	1	0	1	1
A25085	0	0	1	1
A25086	1	0	1	1
A25087	0	0	1	0
A25089	0	1	1	0
A25092	1	0	1	0
A25093	1	1	1	0
A25094	0	0	1	1
A25096	0	0	1	1
A25097	0	1	1	0
A25098	0	0	1	0
A25099	1	1	0	0
A25101	0	0	0	1
A25103	0	0	1	1
A25104	1	0	0	1
A25105	0	0	1	1
A25107	1	1	0	0
A25108	1	1	0	0
A25110	0	1	0	0
A25111	0	0	1	0
A25113	0	0	1	1
A25114	0	0	1	0
A25115	0	1	0	1
A25116	0	1	1	1
A25117	0	0	1	1
A25119	0	0	1	1
A25121	0	1	0	1
A25122	0	0	1	1
A25123	1	1	1	1
A25124	1	0	0	1
A25126	1	0	0	1
A25127	0	1	1	1
A25128	0	0	1	1
A25129	0	1	1	1
A25132	0	0	1	0
A25134	0	0	1	0
A25135	0	0	1	0
A25136	0	0	1	0
A25138	0	0	1	1
A25141	1	0	1	0
A25142	0	0	1	1
A25143	1	1	0	0
A25145	0	1	1	1
A25147	0	1	1	1
A25150	0	0	1	1
A25151	0	0	1	0
A25154	0	0	1	0
A25155	0	0	1	1
A25156	0	0	1	1
A25157	0	0	1	1
A25159	1	1	0	0
A25160	0	1	1	1
A25165	0	0	0	1
A25166	1	0	1	0
A25167	1	0	1	1
A25168	0	1	1	1
A25169	0	0	1	1
A25170	0	1	1	0
A25171	0	0	1	1
A25174	1	0	0	1
A25175	0	0	1	1
A25176	0	0	1	1
A25178	0	0	1	0
A25179	0	1	1	1
A25180	0	0	1	1
A25181	1	0	0	0
A25184	0	1	1	1
A25185	0	1	1	1
A25190	1	0	0	1
A25192	1	0	0	1
A25193	1	0	1	0
A25196	0	1	1	0
A25197	1	0	1	0
A25198	0	1	1	0
A25199	0	0	1	1
A25200	1	0	0	0
A25203	1	1	1	1
A25204	0	0	1	1
A25205	1	1	1	1
A25207	0	0	1	0
A25209	0	1	1	1
A25213	0	0	1	1
A25215	1	1	1	0
A25217	1	1	0	0
A25218	0	0	1	0
A25219	0	0	1	1
A25220	0	0	0	1
A25221	0	1	1	1
A25222	0	0	1	1
A25223	0	0	1	1
A25224	0	0	1	0
A25227	0	0	1	1
A25228	0	0	1	1
A25230	0	0	1	1
A25234	0	1	1	1
A25235	0	0	1	1
A25236	1	0	1	1
A25238	0	1	0	0
A25240	0	0	1	1
A25241	0	0	1	1
A25242	0	0	1	1
A25243	0	0	1	1
A25244	1	1	1	1
A25245	1	0	1	0
A25247	0	0	1	0
A25249	0	0	1	1
A25250	0	0	1	1
A25253	0	0	1	1
A25258	0	0	1	1
A25259	0	0	1	1
A25260	0	0	1	0
A25262	0	0	1	1
A25264	0	0	1	1
A25266	1	1	1	1
A25267	1	1	0	1
A25269	0	0	1	1
A25270	0	0	1	0
A25271	0	1	1	0
A25272	1	1	1	1
A25273	0	0	0	1
A25274	0	0	1	1
A25275	1	0	1	1
A25277	0	0	0	1
A25278	0	0	1	1
A25279	0	0	1	1
A25280	1	0	1	1
A25281	0	0	1	1
A25282	0	0	1	1
A25283	0	0	0	1
A25284	1	1	0	1
A25285	1	0	1	1
A25288	0	0	1	1
A25289	1	0	1	0
A25291	0	0	0	1
A25292	0	0	1	0
A25293	0	0	1	0
A25294	0	0	1	1
A25295	0	0	0	1
A25296	1	1	0	1
A25297	0	0	1	1
A25298	0	0	1	1
A25299	1	1	0	1
A25300	0	0	0	1
A25301	0	0	1	1
A25302	0	0	0	1
A25304	1	0	1	0
A25307	0	0	1	0
A25308	0	0	1	1
A25309	1	0	1	1
A25312	0	1	1	1
A25313	0	0	1	0
A25314	0	0	1	1
A25315	1	0	0	0
A25316	1	1	1	0
A25317	0	0	1	1
A25318	0	0	1	1
A25319	1	1	1	1
A25320	1	0	1	1
A25322	1	0	0	0
A25324	0	0	1	1
A25325	0	0	0	1
A25327	0	0	1	1
A25328	0	0	0	1
A25331	0	0	1	1
A25333	0	0	0	1
A25334	0	1	1	1
A25335	1	0	1	0
A25337	0	0	1	0
A25338	0	1	0	1
A25340	0	0	1	1
A25341	0	0	1	1
A25342	0	1	1	0
A25344	0	1	1	1
A25345	0	1	1	1
A25347	1	0	0	0
A25348	0	0	1	1
A25350	0	0	1	1
A25351	1	1	1	1
A25353	1	0	1	0
A25355	0	0	1	0
A25356	1	0	0	0
A25357	0	0	1	1
A25358	0	0	0	1
A25359	0	0	1	0
A25360	0	1	0	1
A25362	1	1	1	1
A25365	1	0	1	1
A25366	0	0	1	1
A25367	0	0	0	1
A25368	0	0	1	1
A25369	0	0	1	0
A25372	0	0	1	1
A25373	1	0	1	1
A25374	1	1	0	1
A25375	1	1	1	1
A25376	0	0	1	1
A25378	0	0	1	1
A25379	1	1	1	1
A25380	0	1	1	1
A25382	0	0	1	1
A25386	0	1	1	1
A25387	0	0	1	1
A25388	0	0	1	1
A25389	0	0	1	1
A25390	0	1	1	1
A25391	0	0	0	1
A25392	0	0	1	1
A25393	0	0	1	0
A25395	1	0	1	1
A25398	0	0	1	1
A25402	0	0	0	1
A25403	1	0	1	1
A25405	0	0	1	0
A25407	0	0	1	1
A25408	0	0	1	1
A25409	0	0	1	1
A25410	0	1	1	0
A25412	0	0	1	1
A25413	0	0	0	1
A25414	1	1	0	1
A25415	0	1	1	1
A25417	0	1	1	1
A25418	0	0	1	0
A25420	0	1	0	1
A25421	0	1	0	1
A25422	1	0	1	1
A25423	0	1	0	1
A25424	0	0	1	1
A25425	0	1	1	1
A25428	0	0	1	1
A25429	0	1	0	0
A25430	1	1	1	1
A25431	0	0	0	1
A25433	1	0	1	0
A25436	0	0	1	1
A25438	0	0	1	0
A25440	1	0	1	1
A25441	0	0	1	1
A25442	0	0	1	1
A25444	1	1	1	1
A25445	0	0	1	1
A25446	1	0	0	1
A25447	0	0	1	1
A25450	1	1	1	0
A25451	1	0	1	0
A25452	1	0	1	1
A25453	1	1	0	1
A25455	0	1	1	1
A25457	1	1	0	1
A25458	1	1	0	0
A25462	1	0	0	1
A25463	0	1	1	1
A25465	0	0	1	1
A25466	0	1	1	1
A25467	0	0	1	1
A25471	0	0	1	1
A25474	1	0	0	1
A25476	1	0	1	0
A25477	0	0	0	1
A25479	1	0	1	1
A25480	0	1	1	1
A25481	0	0	0	1
A25483	0	0	1	1
A25484	0	0	1	1
A25485	0	0	1	0
A25486	0	1	1	1
A25488	0	1	1	0
A25491	0	0	1	0
A25492	0	1	1	1
A25493	0	0	1	1
A25494	0	0	1	1
A25495	1	1	0	1
A25496	1	1	1	0
A25499	1	1	0	1
A26005	1	0	0	0
A26007	1	1	1	1
A26008	0	1	1	1
A26011	1	0	1	1
A26012	1	1	1	1
A26013	1	1	1	1
A26014	0	0	1	1
A26017	0	0	1	1
A26018	0	1	0	1
A26019	0	1	1	0
A26020	0	1	1	1
A26022	0	1	1	1
A26023	0	0	1	1
A26025	1	0	1	1
A26027	1	1	0	1
A26028	0	1	1	0
A26031	0	0	1	0
A26032	1	0	0	0
A26034	1	0	1	1
A26036	0	1	1	1
A26037	1	1	1	1
A26038	0	0	1	1
A26042	1	0	1	0
A26044	1	0	0	1
A26047	1	1	0	1
A26048	0	1	1	1
A26049	0	0	1	1
A26051	0	1	1	1
A26052	1	1	1	1
A26053	0	1	1	1
A26055	0	0	1	1
A26056	0	1	1	1
A26057	0	0	1	0
A26058	1	1	1	1
A26059	1	0	1	1
A26061	1	1	0	1
A26065	0	0	1	1
A26066	1	0	0	1
A26067	0	0	1	1
A26069	0	0	1	1
A26070	1	0	1	1
A26071	0	0	1	0
A26072	0	0	1	1
A26075	0	0	1	1
A26078	0	0	1	1
A26081	1	0	1	1
A26083	1	1	0	1
A26084	1	1	1	1
A26085	1	0	1	1
A26086	1	0	0	1
A26088	0	0	1	1
A26089	1	1	1	1
A26091	0	0	1	0
A26092	0	0	1	1
A26094	0	0	1	1
A26095	0	0	1	0
A26096	0	0	1	1
A26097	1	0	1	1
A26098	0	0	0	0
A26100	1	1	1	1
A27001	1	1	1	1
A27002	0	1	1	1
A27003	0	1	1	1
A27004	0	1	0	0
A27005	1	1	1	1
A27006	0	0	1	1
A27007	0	0	1	1
A27008	1	1	1	1
A27014	1	0	1	1
A27016	1	1	0	1
A27017	0	0	1	0
A27018	0	0	1	0
A27021	1	0	1	1
A27022	0	0	1	0
A27023	0	1	1	1
A27024	0	1	0	0
A27025	0	1	1	1
A27026	0	0	1	1
A27027	1	1	1	1
A27030	1	1	1	1
A27034	0	0	1	1
A27035	0	0	1	1
A27036	1	1	1	0
A27037	1	0	0	1
A27038	0	0	1	0
A27039	0	1	0	1
A27044	1	0	0	1
A27045	0	1	0	1
A27047	0	0	0	1
A27048	1	1	1	1
A27050	1	0	1	1
A27051	0	1	1	1
A27052	0	1	0	0
A27053	0	0	1	1
A27054	0	0	0	1
A27055	1	0	0	0
A27057	1	1	1	1
A27058	1	1	0	1
A27060	0	0	1	1
A27061	0	1	1	1
A27062	0	1	0	1
A27063	0	1	1	1
A27064	0	1	0	1
A27066	0	1	1	0
A27068	0	0	1	1
A27069	0	0	0	1
A27070	0	1	0	1
A27071	0	1	1	0
A27075	1	0	1	1
A27078	0	1	0	1
A27080	0	0	1	1
A27081	0	0	1	0
A27082	1	0	1	0
A27083	0	0	1	1
A27084	0	0	1	1
A27085	0	0	1	0
A27086	0	0	1	1
A27087	0	1	1	0
A27088	0	0	1	1
A27089	1	0	1	1
A27090	1	1	1	1
A27091	0	1	1	1
A27093	1	0	1	0
A27094	1	1	1	1
A27095	1	0	0	0
A27096	1	1	0	1
A27099	0	1	1	1
A27100	0	1	1	1
A27102	0	0	1	1
A27103	1	0	1	1
A27106	1	0	1	1
A27107	0	1	1	1
A27110	1	0	1	0
A27111	0	1	1	1
A27112	0	0	1	0
A27113	0	0	1	0
A27115	1	1	1	0
A27116	0	1	1	0
A27118	0	1	0	0
A27120	0	1	1	1
A27121	1	0	0	1
A27123	0	0	1	1
A27124	0	0	1	1
A27125	0	1	0	1
A27127	0	0	1	1
A27129	1	0	1	1
A27130	1	1	1	1
A27131	0	1	1	1
A27132	0	0	0	1
A27133	0	0	1	1
A27134	0	0	0	1
A27135	1	0	0	0
A27139	0	1	1	1
A27143	1	1	0	0
A27146	0	0	1	0
A27148	0	1	0	0
A27150	0	0	1	1
A27152	0	1	1	0
A27153	1	0	1	0
A27155	1	1	0	0
A27156	0	1	0	0
A27157	0	0	0	1
A27158	0	0	1	1
A27159	0	1	1	1
A27160	0	1	1	1
A27162	1	0	0	0
A27163	0	1	0	1
A27166	0	0	0	1
A27167	0	1	1	1
A27168	1	0	0	1
A27172	0	0	1	0
A27173	0	0	1	1
A27174	0	1	1	1
A27176	1	1	0	0
A27177	1	1	1	1
A27179	0	1	1	1
A27180	0	0	1	1
A27181	1	1	1	1
A27185	0	1	1	1
A27187	0	1	1	1
A27189	0	0	1	1
A27190	0	1	1	1
A27193	0	1	1	1
A27194	1	0	0	1
A27195	1	0	1	1
A27196	1	1	1	1
A27198	1	1	1	1
